,order_time,price,volume,amount,commision,total,total volume,total value,cash,credit,market value,lever,back
64,20151125,27.783754000000005,1700,47232.38180000001,48.17702943600001,47280.55882943601,5400,150032.27160000004,0.0,34429.96674783608,115602.30485216396,0.2978311443864917,0.2105907515384865
65,20151127,25.9349025,-5400,-140048.4735,282.89791647,-139765.57558352998,0,0.0,105314.9477569482,0.0,105314.9477569482,0.0,0.28083965222930585
66,20160405,21.727990000000002,2600,56492.774000000005,57.62262948000001,56550.396629480005,2600,56492.774000000005,49213.08089292345,0.0,105705.85489292345,0.0,0.27817027890821944
67,20160415,22.393320000000003,2500,55983.30000000001,57.102966000000016,56040.40296600001,5100,114205.93200000002,0.0,6807.633395459161,107398.29860454085,0.06338678995768869,0.26661315018003473
68,20160420,21.449875000000002,-5100,-109394.36250000002,220.97661225000002,-109173.38588775002,0,0.0,102359.62378399012,0.0,102359.62378399012,0.0,0.3010205653991306
69,20160713,21.45944,3200,68670.208,70.04361216000001,68740.25161216,3200,68670.208,33911.505889147185,0.0,102581.71388914718,0.0,0.29950398678742396
70,20160727,20.888045,-3200,-66841.744,135.02032288,-66706.72367712001,0,0.0,100635.18913476494,0.0,100635.18913476494,0.0,0.31279614947772405
71,20170817,16.224727,6300,102215.7801,104.260095702,102320.04019570201,6300,102215.7801,0.0,378.28052348420897,101837.4995765158,0.0037145503872076826,0.30458597595693016
72,20170828,16.48016665,6200,102177.03323,104.22057389460001,102281.25380389461,12500,206002.083125,0.0,102660.32943178591,103341.7536932141,0.9934061089823277,0.29431393066097766
73,20170904,16.724103500000002,6100,102017.03135,104.05737197700002,102121.08872197701,18600,311068.3251,0.0,204935.5010699295,106132.82403007051,1.930934213263423,0.2752546503132485
74,20170907,16.984944000000002,6000,101909.66400000002,103.94785728000002,102013.61185728002,24600,417829.62240000005,0.0,307133.610216291,110696.01218370907,2.7745679736554347,0.2440941735774348
75,20170921,16.5545544,-24600,-407242.03824,822.6289172448002,-406419.40932275524,0,0.0,98363.15338905854,0.0,98363.15338905854,0.0,0.3283111172181117
76,20180309,16.0875,4000,64349.99999999999,65.637,64415.636999999995,4000,64349.99999999999,34489.990607605934,0.0,98839.99060760593,0.0,0.32505495627207037
77,20180312,16.47380555,4000,65895.2222,67.21312664400001,65962.435326644,8000,131790.4444,0.0,31470.720219507682,100319.72418049233,0.3137042139677984,0.31495035352051326
78,20180323,15.282954,-8000,-122263.632,246.97253664000002,-122016.65946336,0,0.0,90460.86626271844,0.0,90460.86626271844,0.0,0.3822731774859305
79,20180402,16.810356,3500,58836.246,60.01297092,58896.25897092,3500,58836.246,31591.748944185965,0.0,90427.99494418596,0.0,0.3824976446614927
80,20180404,15.97879475,-3500,-55925.781625,112.97007888250002,-55812.811546117504,0,0.0,87407.71974417727,0.0,87407.71974417727,0.0,0.4031220879097035
