,order_time,code,price,volume,amount,commision,total,total volume,total value,cash,credit,market value,lever,back
109,20080630,600109.sh,40.0,-20400,-816000.0,1648.32,-814351.68,0,0.0,625313.255493155,0.0,4401897.255493155,0.0,0.6204582048799878
110,20080630,600352.sh,14.08,-64000,-901120.0,1820.2624,-899299.7376,0,0.0,1524612.9930931549,0.0,4400076.993093155,0.0,0.6206151521276827
111,20080701,600674.sh,22.0,40400,888800.0,906.576,889706.576,40400,888800.0,634982.6477428096,0.0,4453647.64774281,0.0,0.6159961659834443
112,20080701,600867.sh,15.89,56000,889840.0,907.6368,890747.6368,56000,889840.0,0.0,255764.98905719037,4452740.010942809,0.05743991080292952,0.6160744245343359
113,20080711,600837.sh,23.78,-41500,-986870.0,1993.4774,-984876.5226,0,0.0,728497.0526544383,0.0,4541671.052654439,0.0,0.6084065837706735
114,20080714,600703.sh,15.0,59700,895500.0,913.41,896413.41,59700,895500.0,0.0,167879.93249292893,4481098.067507071,0.03746401662356924,0.6136293270979787
115,20080714,600867.sh,14.75,-56000,-826000.0,1668.52,-824331.48,0,0.0,656451.547507071,0.0,4464869.547507071,0.0,0.6150285877475212
116,20080715,600547.sh,67.8,13200,894960.0,912.8592,895872.8592,13200,894960.0,0.0,239388.48911555344,4501730.510884447,0.053176992389204834,0.6118503499563861
117,20080718,600674.sh,21.03,-40400,-849612.0,1716.21624,-847895.78376,0,0.0,608291.7803628871,0.0,4281542.780362887,0.0,0.6308354469850063
118,20080721,000503.sz,7.95,107400,853830.0,870.9066,854700.9066,107400,853830.0,0.0,246378.7116480947,4268453.2883519055,0.05772084054906551,0.6319640533578281
119,20080724,600547.sh,57.08,-13200,-753456.0,1521.9811200000001,-751934.01888,0,0.0,505333.4998625177,0.0,4377697.499862518,0.0,0.6225447639613148
120,20080725,000413.sz,6.19,144600,895074.0,912.9754800000001,895986.97548,144600,895074.0,0.0,390628.2089424892,4475533.791057511,0.08728080876587209,0.6141090919242873
121,20080728,600340.sh,9.81,-110700,-1085967.0,2193.6533400000003,-1083773.34666,0,0.0,693027.9492548282,0.0,4459464.9492548285,0.0,0.6154945847491547
122,20080729,600372.sh,7.77,115100,894327.0,912.21354,895239.21354,115100,894327.0,0.0,202176.61288770905,4474496.387112291,0.0451842163667916,0.6141985392995394
123,20080730,000839.sz,15.72,-69300,-1089396.0,2200.57992,-1087195.42008,0,0.0,884958.1542084247,0.0,4403627.1542084245,0.0,0.6203090489988619
124,20080731,600549.sh,11.28,76500,862920.0,880.1784000000001,863800.1784,76500,862920.0,21202.223716135253,0.0,4315971.223716135,0.0,0.6278669467145438
125,20080805,000503.sz,7.6,-107400,-816240.0,1648.8048000000001,-814591.1952,0,0.0,835796.599408712,0.0,4181666.5994087122,0.0,0.6394470030502402
126,20080806,000728.sz,21.03,39100,822273.0,838.71846,823111.71846,39100,822273.0,12726.670778682572,0.0,4119517.6707786825,0.0,0.6448056278812926
127,20080806,600703.sh,13.08,-59700,-780876.0,1577.36952,-779298.63048,0,0.0,792025.3012586826,0.0,4127492.3012586827,0.0,0.6441180367377191
128,20080806,600549.sh,10.0,-76500,-765000.0,1545.3,-763454.7,0,0.0,1555480.0012586825,0.0,4132832.0012586825,0.0,0.6436576354139777
129,20080807,600741.sh,6.33,131800,834294.0,850.97988,835144.97988,131800,834294.0,720412.7953787455,0.0,4171694.7953787455,0.0,0.6403067951313469
130,20080807,600704.sh,15.43,54000,833220.0,849.8844,834069.8844,54000,833220.0,0.0,113657.08902125445,4170844.9109787457,0.027250375270986345,0.6403800741363073
131,20080812,600704.sh,12.05,-54000,-650700.0,1314.414,-649385.586,0,0.0,535626.1749081437,0.0,3535574.1749081435,0.0,0.6951545910232162
132,20080813,000538.sz,31.98,21500,687570.0,701.3214,688271.3214,21500,687570.0,0.0,152618.3651831108,3438707.634816889,0.04438247777678189,0.7035066488699595
133,20080813,000413.sz,4.4,-144600,-636240.0,1285.2048,-634954.7952,0,0.0,482336.43001688924,0.0,3408502.4300168892,0.0,0.7061110117131526
134,20080813,000728.sz,15.5,-39100,-606050.0,1224.2210000000002,-604825.779,0,0.0,1087162.2090168893,0.0,3396721.2090168893,0.0,0.7071268159238178
135,20080814,600011.sh,7.5,91000,682500.0,696.15,683196.15,91000,682500.0,404020.4171273402,0.0,3414689.41712734,0.0,0.7055775553287822
136,20080814,600009.sh,17.24,39600,682703.9999999999,696.35808,683400.3580799999,39600,682703.9999999999,0.0,279379.9409526597,3413993.0590473404,0.08183377532425899,0.705637596938204
137,20080820,600372.sh,6.95,-115100,-799945.0,1615.8889000000001,-798329.1111,0,0.0,518613.7633228537,0.0,3390457.7633228535,0.0,0.707666864744672
